number;id;comments;title;createdAt;closedAt
144;MDU6SXNzdWUzNDc5ODA2MDE=;{'totalCount': 2};Big O Notation?;2018-08-06T15:49:55Z;2018-08-14T12:49:24Z
145;MDU6SXNzdWUzNDgxNDI1Nzk=;{'totalCount': 6};Add Max Heap? ;2018-08-07T02:24:03Z;2018-08-17T07:33:53Z
169;MDU6SXNzdWUzNTA5NjY3NTk=;{'totalCount': 2};Test suite failed to run on Ubuntu;2018-08-15T21:04:47Z;2018-08-16T10:38:57Z
179;MDU6SXNzdWUzNTQwMDM5NTU=;{'totalCount': 1};heap remove function has bug;2018-08-25T11:00:51Z;2018-08-27T13:31:24Z
190;MDU6SXNzdWUzNTUxNzEzMTI=;{'totalCount': 1};while focus the element page not get scrolled in firefox and ie;2018-08-29T13:52:32Z;2018-08-30T05:01:32Z
191;MDU6SXNzdWUzNTUzOTUxODY=;{'totalCount': 1};It has some mistakes in Linked List.;2018-08-30T02:01:02Z;2018-08-30T05:06:07Z
192;MDU6SXNzdWUzNTU4NzEyODc=;{'totalCount': 1};some error comment in src/queue/Queue.js;2018-08-31T07:33:58Z;2018-08-31T09:18:11Z
195;MDU6SXNzdWUzNTYyNDUzODU=;{'totalCount': 1};I have a question in shell-sort README.md;2018-09-02T01:42:20Z;2018-09-04T09:07:27Z
196;MDU6SXNzdWUzNTYyNjI1MTY=;{'totalCount': 9};Suggestion: ship production ready build to npm;2018-09-02T08:15:42Z;
197;MDU6SXNzdWUzNTY0NzIwMjQ=;{'totalCount': 4};Suggestion: using memoization for computation heavy functions;2018-09-03T11:43:08Z;2018-09-04T09:13:07Z
202;MDU6SXNzdWUzNTY5MDkwNjA=;{'totalCount': 1};Add TimSort;2018-09-04T17:37:47Z;
206;MDU6SXNzdWUzNTg4Nzg2NDM=;{'totalCount': 2};Add bucket sort;2018-09-11T04:04:53Z;
212;MDU6SXNzdWUzNjI5MTgxOTI=;{'totalCount': 1};Create Paths From Given Nodes;2018-09-23T06:35:06Z;2018-09-24T04:25:55Z
213;MDU6SXNzdWUzNjI5MzU3OTc=;{'totalCount': 1};Italian Language;2018-09-23T11:40:02Z;
216;MDU6SXNzdWUzNjUwNzg3MTc=;{'totalCount': 0};Add Persistent Vector?;2018-09-29T00:28:49Z;
217;MDU6SXNzdWUzNjUxMDgzNzU=;{'totalCount': 0};There is a bug when  sloving unbounded Knapsack Problem;2018-09-29T07:48:28Z;2018-09-29T10:07:49Z
232;MDU6SXNzdWUzNzI1ODIzNzY=;{'totalCount': 2};Luhn algorithm;2018-10-22T15:59:32Z;
234;MDU6SXNzdWUzNzM5MTYzMDI=;{'totalCount': 2};Add Bogosort;2018-10-25T12:12:06Z;
236;MDU6SXNzdWUzNzQ1Nzg1NjE=;{'totalCount': 1};Heap pairIsInCorrectOrder() missing;2018-10-26T23:25:48Z;2018-10-28T04:14:33Z
248;MDU6SXNzdWUzODE0NjU5MzY=;{'totalCount': 2};Knapsack has error;2018-11-16T06:33:42Z;
249;MDU6SXNzdWUzODE5Mjk0MjY=;{'totalCount': 0};How does this Infinity math work?;2018-11-18T05:05:38Z;2018-11-18T06:17:35Z
251;MDU6SXNzdWUzODI4NzkwODA=;{'totalCount': 3};Primm's algorithm and PrioirtyQueue test reference methods that don't exist;2018-11-20T22:44:41Z;2018-11-27T07:26:58Z
252;MDU6SXNzdWUzODM2ODU4Njc=;{'totalCount': 3};detect-cycle-algorithms detect just one cycle;2018-11-23T02:06:45Z;
253;MDU6SXNzdWUzODgwODExODc=;{'totalCount': 1};a bug in method reverse of doubly-linked-list;2018-12-06T06:58:05Z;2018-12-09T15:04:28Z
254;MDU6SXNzdWUzODgxNzUzNjY=;{'totalCount': 3};There is a mistake, toString() is defined for linkedListNode;2018-12-06T11:39:10Z;2018-12-08T11:36:37Z
264;MDU6SXNzdWUzODkwMzUyMTY=;{'totalCount': 3};Images of `AVL Tree Rotations` not accessible;2018-12-09T15:45:17Z;2018-12-10T16:38:45Z
265;MDU6SXNzdWUzODkwNTM2MDA=;{'totalCount': 0};QuickSort : Instead of taking pivot as 1st element, we should take the pivot as last element, due to time complexity;2018-12-09T19:10:17Z;
271;MDU6SXNzdWUzOTM0MTIwNTQ=;{'totalCount': 2};Add Splay Tree;2018-12-21T10:43:27Z;
272;MDU6SXNzdWUzOTM2NjExNjM=;{'totalCount': 4};Provide use cases for the abstraction;2018-12-22T10:08:36Z;
274;MDU6SXNzdWUzOTQzMDcwMjY=;{'totalCount': 1};Run scripts from command line;2018-12-27T06:27:05Z;2018-12-27T06:56:46Z
281;MDU6SXNzdWUzOTQ4NjcwMzQ=;{'totalCount': 1};Translate to PT-PT;2018-12-30T12:07:09Z;
287;MDU6SXNzdWUzOTYzMzg0ODU=;{'totalCount': 2};Possible mistake in README for Bit Manipulation section.;2019-01-07T03:49:55Z;2019-03-22T05:59:39Z
295;MDU6SXNzdWU0MDE1NDkyMzE=;{'totalCount': 2};I can't require npm package in node application;2019-01-22T00:07:04Z;2019-01-22T13:24:33Z
297;MDU6SXNzdWU0MDIwMjAwMTc=;{'totalCount': 0};DisjointSet Optimization Suggestion;2019-01-23T00:49:57Z;
299;MDU6SXNzdWU0MDcxMDUwNjI=;{'totalCount': 0};Should approach fastPowering this way?;2019-02-06T07:05:14Z;
302;MDU6SXNzdWU0MDkwNzA2MzA=;{'totalCount': 1};Calling Graph.reverse() on a graph with a 2-cycle throws an Error;2019-02-12T01:38:32Z;
303;MDU6SXNzdWU0MDkwOTMzMTU=;{'totalCount': 1};find(key) always returns null;2019-02-12T02:47:42Z;2019-04-12T05:56:23Z
305;MDU6SXNzdWU0MTA1NDQwODA=;{'totalCount': 0};Infinite loop in interpolationSearch;2019-02-14T23:50:30Z;
306;MDU6SXNzdWU0MTA1NDUzMDU=;{'totalCount': 0};interpolationSearch may not return the first index with the value;2019-02-14T23:54:55Z;
307;MDU6SXNzdWU0MTA1NDc2MjE=;{'totalCount': 0};levenshteinDistance does not support unicode characters;2019-02-15T00:04:51Z;
308;MDU6SXNzdWU0MTA5MzgzNDE=;{'totalCount': 0};Infinite recursion in combinationSum;2019-02-15T20:49:49Z;
310;MDU6SXNzdWU0MTEwNTgwNjE=;{'totalCount': 1};BinarySearchTree can't remove a root node correctly;2019-02-16T10:23:33Z;
311;MDU6SXNzdWU0MTExMDk4NTQ=;{'totalCount': 2};Spelling mistake in readme of levenshtein-distance ;2019-02-16T20:24:26Z;2019-04-12T05:42:45Z
312;MDU6SXNzdWU0MTExMTA0ODM=;{'totalCount': 1};QuickSortInPlace: bug in performance measuring code.;2019-02-16T20:31:17Z;2019-03-08T11:08:45Z
314;MDU6SXNzdWU0MTE3NDcyNDc=;{'totalCount': 2};Could we have just one way of doing the swapping to have better consistency across the code ;2019-02-19T05:05:28Z;
315;MDU6SXNzdWU0MTI5NjEwMDQ=;{'totalCount': 1};Test description typo in PriorityQueue.test.js;2019-02-21T14:46:24Z;2019-04-12T06:03:45Z
323;MDU6SXNzdWU0MjA0NDE5MTA=;{'totalCount': 2};Find cycles result is wrong!;2019-03-13T11:09:55Z;
325;MDU6SXNzdWU0MjA5MjE2ODc=;{'totalCount': 1};Bug in AVL Tree rorateLeftLeft and rotateRightRight;2019-03-14T09:51:54Z;
327;MDU6SXNzdWU0MjI2NzI0MDM=;{'totalCount': 9};Proposal - we can rewrite everything in the Typescript?;2019-03-19T11:10:38Z;2019-03-22T06:20:15Z
328;MDU6SXNzdWU0MjI5MDQ0NDA=;{'totalCount': 1};what is this ø symbol?;2019-03-19T19:07:54Z;2019-03-19T21:08:10Z
339;MDU6SXNzdWU0MzMzNjY1Mjg=;{'totalCount': 8};Cartesian product with an empty set should be an empty set;2019-04-15T16:12:26Z;
344;MDU6SXNzdWU0MzY0NzY5MTQ=;{'totalCount': 0};Pseudocode for Delete is wrong (LinkedList);2019-04-24T03:13:31Z;
346;MDU6SXNzdWU0MzY5MzY0NjY=;{'totalCount': 2};Add fibonacci search algorithm;2019-04-24T22:37:11Z;
352;MDU6SXNzdWU0NDQ3Nzk5OTM=;{'totalCount': 1};Powerset, another solve to the problem;2019-05-16T06:42:14Z;
360;MDU6SXNzdWU0NTM1MTY0MTU=;{'totalCount': 0};error when run npm install ;2019-06-07T13:33:15Z;
361;MDU6SXNzdWU0NTM4NDI4Mzg=;{'totalCount': 3};Linear Sort Algorithm?;2019-06-08T22:43:50Z;
369;MDU6SXNzdWU0NjI0ODY4NjI=;{'totalCount': 0};replaceChild in BinaryTreeNode, the replacementNode's parent is incorrect;2019-07-01T02:52:41Z;
374;MDU6SXNzdWU0NzAyOTA1MTQ=;{'totalCount': 0};Logo Design;2019-07-19T12:04:24Z;
376;MDU6SXNzdWU0NzM2MzE4MTE=;{'totalCount': 0};extra check;2019-07-27T12:04:21Z;2019-07-27T12:07:11Z
378;MDU6SXNzdWU0NzcwMTk2Mjk=;{'totalCount': 2};Redundant condition;2019-08-05T19:26:56Z;
383;MDU6SXNzdWU0ODQ5MzY4Mzg=;{'totalCount': 0};Hamiltonian Path with a directed graph;2019-08-25T14:19:32Z;
391;MDU6SXNzdWU0OTM4Nzk2NzE=;{'totalCount': 0};Lack Boyer-Moore;2019-09-16T07:02:51Z;
394;MDU6SXNzdWU0OTg1MTM4MDg=;{'totalCount': 0};Counting sort stability;2019-09-25T20:43:50Z;
404;MDU6SXNzdWU1MDM0MDkyNjM=;{'totalCount': 0};Add contributor section;2019-10-07T12:05:58Z;2019-10-08T12:11:29Z
406;MDU6SXNzdWU1MDQxNTQzODU=;{'totalCount': 4};Add more cryptography  ;2019-10-08T16:39:23Z;
417;MDU6SXNzdWU1MTEzMTk0OTA=;{'totalCount': 0};Add missing contents on README.ko-KR.md;2019-10-23T13:21:54Z;
427;MDU6SXNzdWU1MjMyMTg2OTU=;{'totalCount': 0};AVL Tree rotation method is very confusing;2019-11-15T02:40:11Z;
428;MDU6SXNzdWU1MjM5NzYxMDU=;{'totalCount': 0};Red Black Tree nodeComparator TypeError;2019-11-17T12:07:48Z;2019-11-19T19:51:25Z
434;MDU6SXNzdWU1MzU4NTc1NTg=;{'totalCount': 0};BFS image has a generic tree in it, but the algorithm only works with a binary trees;2019-12-10T16:51:59Z;
436;MDU6SXNzdWU1Mzc4Nzc5MDk=;{'totalCount': 0};Trie.test.js contains wrong assertion;2019-12-14T07:08:40Z;
440;MDU6SXNzdWU1NDIzOTM2MTg=;{'totalCount': 1};npm run lint gives error;2019-12-25T23:14:57Z;2020-04-06T12:08:23Z
445;MDU6SXNzdWU1NDMwNjYyNjE=;{'totalCount': 0};Should we close this issues? Do you still have any problems?;2019-12-28T05:02:26Z;2019-12-28T21:40:16Z
450;MDU6SXNzdWU1NDgyMTEyNzc=;{'totalCount': 0};I have solved it. I have missed one line of code;2020-01-10T17:50:46Z;2020-04-17T18:05:46Z
451;MDU6SXNzdWU1NDg3MzM2Njg=;{'totalCount': 1};Add the Pull Request Template;2020-01-13T06:38:03Z;2020-01-16T00:03:19Z
455;MDU6SXNzdWU1NTMyMjM3NTA=;{'totalCount': 1};Should we close this issues? Do you still have any problems?;2020-01-22T00:02:29Z;2020-01-29T23:58:40Z
460;MDU6SXNzdWU1NjE4OTQ5NjA=;{'totalCount': 1};should it be this right ? ;2020-02-07T22:02:37Z;
472;MDU6SXNzdWU1ODYwMzAwOTY=;{'totalCount': 0};Алгоритмы и структура;2020-03-23T08:43:01Z;2020-04-17T18:03:38Z
474;MDU6SXNzdWU1ODc5ODI1NTA=;{'totalCount': 0};S;2020-03-25T20:50:00Z;2020-04-17T18:03:20Z
475;MDU6SXNzdWU1ODk5OTc3NDc=;{'totalCount': 0};interview que;2020-03-30T05:11:31Z;2020-03-30T05:12:01Z
476;MDU6SXNzdWU1OTA0NTU2NTU=;{'totalCount': 0};Y;2020-03-30T17:15:51Z;2020-04-17T18:02:55Z
477;MDU6SXNzdWU1OTE1MTAwODY=;{'totalCount': 0};Arabic Tranlsation;2020-03-31T23:39:45Z;
478;MDU6SXNzdWU1OTM3MDUwOTQ=;{'totalCount': 0};.;2020-04-04T00:33:05Z;2020-04-15T01:00:46Z
480;MDU6SXNzdWU2MDA0NjkzNzE=;{'totalCount': 1};Learn;2020-04-15T17:30:20Z;2020-04-16T04:51:53Z
481;MDU6SXNzdWU2MDA1ODYyNzM=;{'totalCount': 1};Algoritmos;2020-04-15T21:03:16Z;2020-04-17T18:02:12Z
483;MDU6SXNzdWU2MDA4MDk2ODQ=;{'totalCount': 3};1元秒杀！Flink 从入门到进阶，大厂必备的大数据前沿技术，42 讲带你轻松通关！(1元优惠仅限4月16日晚24点以前)，点此获取☞;2020-04-16T07:26:41Z;
484;MDU6SXNzdWU2MTExNTUwNDk=;{'totalCount': 0};BinaryTreeNode replaceChild didn't set parent current;2020-05-02T10:27:19Z;
485;MDU6SXNzdWU2MTEyMDg5Njc=;{'totalCount': 0};AVL remove need recursive from removeNode;2020-05-02T15:04:39Z;
