number;id;comments;title;createdAt;closedAt
57;MDU6SXNzdWUyMzIxMzA=;{'totalCount': 2};termsupport.zsh causes strange output on lines that use %s in a parameter;2010-06-27T04:38:21Z;2011-05-26T07:51:49Z
58;MDU6SXNzdWUyMzM4OTU=;{'totalCount': 3};termsupport.zsh breaks the shell;2010-06-29T13:54:02Z;2011-04-22T11:53:30Z
59;MDU6SXNzdWUyMzk5Mzg=;{'totalCount': 3};Mangled prompt for directories containing .rvmrc ;2010-07-06T09:49:28Z;2010-07-07T08:36:09Z
60;MDU6SXNzdWUyNTkzMjU=;{'totalCount': 1};Command not found using gd alias;2010-07-26T00:52:21Z;2011-05-26T07:11:06Z
61;MDU6SXNzdWUyNjA5NzY=;{'totalCount': 2};Auto-update still doesn't work with Ubuntu;2010-07-27T16:46:49Z;2011-04-29T14:52:50Z
62;MDU6SXNzdWUyNjgwNTc=;{'totalCount': 2};Linuxism: chsh path in install.sh;2010-08-03T21:33:02Z;2011-04-29T09:38:57Z
63;MDU6SXNzdWUyODg2ODQ=;{'totalCount': 5};oh-my-zsh tramples the dot shell built in;2010-08-24T17:59:33Z;2010-08-25T01:09:12Z
77;MDU6SXNzdWUzMzI1MTM=;{'totalCount': 1};command not found: git_prompt_info;2010-09-25T05:18:39Z;2010-09-25T05:43:51Z
79;MDU6SXNzdWUzMzM0MDA=;{'totalCount': 10};Why .gitignore the custom directory?;2010-09-26T03:52:39Z;2014-03-22T20:46:32Z
86;MDU6SXNzdWUzNDI3OTM=;{'totalCount': 1};bugs in lib/termsupport.zsh;2010-10-01T17:35:00Z;2011-05-26T07:42:32Z
95;MDU6SXNzdWUzNTIxMzU=;{'totalCount': 4};Git prompt;2010-10-07T21:04:16Z;2014-01-03T13:56:30Z
97;MDU6SXNzdWUzNTM0NDA=;{'totalCount': 1};Merge git in lib/ with git plugin;2010-10-08T16:45:32Z;2014-03-22T20:46:38Z
115;MDU6SXNzdWUzNjI0MTk=;{'totalCount': 1};What happened to the old way of auto-completing rake tasks (a la  .rake_tasks~);2010-10-14T14:36:39Z;2014-03-22T20:46:41Z
116;MDU6SXNzdWUzNjI0MjQ=;{'totalCount': 4};Capistrano tasks auto-completion is broken;2010-10-14T14:38:00Z;2012-02-21T07:32:51Z
130;MDU6SXNzdWU0MDU0MjI=;{'totalCount': 4};root shell in /etc/passwd hosed by oh-my-zsh installer;2010-11-07T18:27:37Z;2014-03-13T14:47:32Z
137;MDU6SXNzdWU0MzMzODc=;{'totalCount': 3};OSX Plugin;2010-11-22T22:14:31Z;2010-12-04T15:45:45Z
140;MDU6SXNzdWU0MzY0NjM=;{'totalCount': 0};correction.zsh and aliases.zsh overlap in function;2010-11-24T11:22:32Z;2014-03-22T20:43:05Z
142;MDU6SXNzdWU0Mzg3OTc=;{'totalCount': 3};Integrate some or all of the zsh-templates-osx project;2010-11-25T13:54:09Z;2014-03-22T20:43:22Z
146;MDU6SXNzdWU0NDE0MjA=;{'totalCount': 1};Vastly improved vi-mode plugin;2010-11-27T06:01:52Z;2010-12-04T15:46:51Z
160;MDU6SXNzdWU0NjQyMjY=;{'totalCount': 4};Plugin Management System;2010-12-09T01:28:55Z;2011-04-09T18:10:41Z
189;MDU6SXNzdWU1MjgxMjk=;{'totalCount': 2};Support autocompletion on scp commando;2011-01-15T00:12:52Z;2011-04-17T12:01:26Z
193;MDU6SXNzdWU1MzIzMzY=;{'totalCount': 1};Auto-update not working;2011-01-17T18:30:33Z;2011-02-22T05:53:05Z
227;MDU6SXNzdWU2MzE5MDE=;{'totalCount': 9};-regex-match not available for regex;2011-02-27T16:01:17Z;2014-03-22T20:43:35Z
234;MDU6SXNzdWU2NDYxMDQ=;{'totalCount': 1};Use http as the transport layer protocol instead of git during install;2011-03-04T07:37:26Z;2011-04-27T00:17:16Z
237;MDU6SXNzdWU2NTU4NTU=;{'totalCount': 6};git reset completion;2011-03-08T14:09:27Z;2011-03-09T18:59:54Z
238;MDU6SXNzdWU2NTY3NTg=;{'totalCount': 4};completion real slow after startup;2011-03-08T19:18:04Z;2011-07-07T23:10:32Z
240;MDU6SXNzdWU2NjY0MjM=;{'totalCount': 8};Error when ssh-ing;2011-03-11T20:52:14Z;2011-09-15T16:29:04Z
247;MDU6SXNzdWU2NzU2ODU=;{'totalCount': 0};dirpersist plugin error;2011-03-15T15:11:47Z;2014-03-22T20:46:45Z
248;MDU6SXNzdWU2ODEwMzU=;{'totalCount': 6};Some weired issues with commands like git reset, rvm;2011-03-17T07:46:38Z;2014-03-22T20:45:05Z
252;MDU6SXNzdWU2ODY0MTI=;{'totalCount': 1};one liner isn't working install.sh throws github error;2011-03-19T02:53:04Z;2014-03-22T20:45:45Z
262;MDU6SXNzdWU3MjQ2MTY=;{'totalCount': 1};lesspipe breaks due to preexec and/or precmd;2011-04-01T15:50:08Z;2011-04-01T23:26:31Z
280;MDU6SXNzdWU3NzQ5MDU=;{'totalCount': 19};make tab command in os x plugin work with iterm;2011-04-15T17:08:01Z;2014-03-22T20:45:40Z
282;MDU6SXNzdWU3NzgxODk=;{'totalCount': 1};About git exec-path - command not found: git-diff;2011-04-16T13:19:02Z;2014-03-22T20:45:33Z
296;MDU6SXNzdWU3OTU5MTk=;{'totalCount': 2};oh-my-zsh User Survey;2011-04-20T20:38:33Z;2014-03-22T20:45:28Z
301;MDU6SXNzdWU4MDk1MjE=;{'totalCount': 3};completion on apt repositories doesn't work.;2011-04-25T12:23:21Z;2011-04-26T07:48:08Z
304;MDU6SXNzdWU4MjIyNzc=;{'totalCount': 4};Is there a reason why custom is processed before plugins?;2011-04-28T00:03:50Z;2011-04-30T05:41:09Z
309;MDU6SXNzdWU4MjgyNzA=;{'totalCount': 0};Feature: 'random' theme;2011-04-29T08:54:00Z;2011-04-29T09:22:54Z
320;MDU6SXNzdWU4MzgwMjM=;{'totalCount': 4};window titles are broken on at least urxvt;2011-05-02T09:11:05Z;2011-05-03T18:22:30Z
323;MDU6SXNzdWU4NTc4NDU=;{'totalCount': 18};Brainstorming - Theme (and plugin) management;2011-05-06T10:27:21Z;2014-03-22T20:46:56Z
326;MDU6SXNzdWU4NjI0NzE=;{'totalCount': 1};Osx Plugin will not work if language is not English;2011-05-07T13:51:46Z;2014-03-22T20:47:47Z
331;MDU6SXNzdWU4NzIzNDY=;{'totalCount': 7};git_custom_status:1: command not found: current_branch  ;2011-05-09T17:58:57Z;2011-05-09T18:24:50Z
332;MDU6SXNzdWU4ODIyMTA=;{'totalCount': 8};"""~/.oh-my-zsh/lib/spectrum.zsh:6: you have running jobs.""";2011-05-11T10:05:55Z;2014-03-13T14:47:38Z
333;MDU6SXNzdWU4ODIyMjA=;{'totalCount': 3};Is there any level of git prompt caching?;2011-05-11T10:07:04Z;2014-03-13T14:47:43Z
342;MDU6SXNzdWU5MTg3Mjc=;{'totalCount': 1};title is a bit broken;2011-05-17T21:42:59Z;2014-03-22T20:48:02Z
353;MDU6SXNzdWU5NDg2NzI=;{'totalCount': 1};RVM plugin slowing down loading (compinit);2011-05-24T18:26:38Z;2011-05-30T10:32:06Z
357;MDU6SXNzdWU5NTY3NDk=;{'totalCount': 8};Option to ignore specific git repos for prompt;2011-05-26T04:46:35Z;2014-03-22T20:48:07Z
358;MDU6SXNzdWU5NTk2MjU=;{'totalCount': 3};sometime get into a git dir(use git plugin), the system crash.;2011-05-26T16:31:24Z;2014-03-22T20:49:16Z
360;MDU6SXNzdWU5NjE3NzI=;{'totalCount': 1};git-achievements - improved, now a oh-my-zsh plugin, but has a more complex install.;2011-05-26T23:14:38Z;2014-03-22T20:48:32Z
364;MDU6SXNzdWU5NjY0MTQ=;{'totalCount': 4};Isn't /lib/spectrum.zsh redundant?;2011-05-27T20:23:07Z;2011-09-14T06:21:18Z
377;MDU6SXNzdWU5NzU1OTE=;{'totalCount': 87};Proposal to Simplify OH-MY-ZSH;2011-05-30T19:26:38Z;2012-06-13T20:07:28Z
387;MDU6SXNzdWU5OTEzMDM=;{'totalCount': 14};problem with multi-line prompts and vi-mode plugin;2011-06-02T18:26:14Z;2012-12-04T14:34:03Z
388;MDU6SXNzdWU5OTc1Mzk=;{'totalCount': 1};"""pip install -r"" doesn't file name completion";2011-06-03T09:52:35Z;2014-03-22T20:49:34Z
389;MDU6SXNzdWU5OTc2MDQ=;{'totalCount': 0};Proposal: Additional, terminal dependent key bindings;2011-06-03T10:00:37Z;2014-03-22T20:49:34Z
390;MDU6SXNzdWU5OTg1ODY=;{'totalCount': 3};Colorize the installer/upgrade scripts;2011-06-03T13:37:31Z;2011-06-04T09:40:38Z
394;MDU6SXNzdWUxMDAwODU2;{'totalCount': 11};Status Line Prompt;2011-06-03T21:12:50Z;2011-09-07T18:09:03Z
397;MDU6SXNzdWUxMDAyODE1;{'totalCount': 1};Add ability to 'like' themes;2011-06-04T14:59:30Z;2011-06-04T15:16:51Z
399;MDU6SXNzdWUxMDAzMDc3;{'totalCount': 7};compdef git errors on CentOS;2011-06-04T17:23:13Z;2011-06-05T17:32:55Z
401;MDU6SXNzdWUxMDAzMTc5;{'totalCount': 5};Pull request #395 broke oh-my-zsh for users who set DISABLE_AUTO_UPDATE to true;2011-06-04T18:09:51Z;2011-06-05T19:46:16Z
405;MDU6SXNzdWUxMDA1MzY5;{'totalCount': 2};about custom/plugins;2011-06-05T14:47:15Z;2011-08-05T07:04:13Z
420;MDU6SXNzdWUxMDQ1ODM1;{'totalCount': 2};completion issue with brew, rvm and couple of other plugins;2011-06-12T15:09:18Z;2011-07-02T10:48:11Z
423;MDU6SXNzdWUxMDQ2NTI1;{'totalCount': 0};cache/ dir put automatically into ~/.oh-my-zh;2011-06-12T20:12:42Z;2011-06-12T21:03:16Z
425;MDU6SXNzdWUxMDQ5MDAz;{'totalCount': 2};lib/misc.zsh overides LC_CTYPE;2011-06-13T13:13:04Z;2014-03-22T20:49:34Z
427;MDU6SXNzdWUxMDUzOTY1;{'totalCount': 3};git status autocomplete, don't suggest 'stats';2011-06-14T09:20:37Z;2011-06-15T13:59:16Z
432;MDU6SXNzdWUxMDYxNTEx;{'totalCount': 1};tab-autocomplete paths freezing on rake spec;2011-06-15T14:23:11Z;2014-03-22T20:49:34Z
433;MDU6SXNzdWUxMDY0NjE4;{'totalCount': 32};zsh: no matches found;2011-06-15T23:27:35Z;2014-03-13T14:47:48Z
435;MDU6SXNzdWUxMDc1OTM2;{'totalCount': 0};Use vcs_info instead of different VCS plugins;2011-06-17T21:20:11Z;2014-03-22T20:49:34Z
438;MDU6SXNzdWUxMDgyNzE1;{'totalCount': 6};fatal: HTTP request failed;2011-06-20T03:27:51Z;2011-06-28T00:51:45Z
447;MDU6SXNzdWUxMTE2ODMy;{'totalCount': 3};It seems need some font.;2011-06-26T10:02:28Z;2011-06-28T00:56:47Z
449;MDU6SXNzdWUxMTMzMjgw;{'totalCount': 16};zsh: no matches found: HEAD^;2011-06-28T21:33:57Z;2011-06-29T00:09:13Z
458;MDU6SXNzdWUxMTY1MzA0;{'totalCount': 3};eterm-color support;2011-07-05T06:02:33Z;2014-03-22T20:49:34Z
465;MDU6SXNzdWUxMjIyMzM2;{'totalCount': 2};Proposal: another way to mange plugin/theme.;2011-07-14T09:45:52Z;2014-03-22T20:49:34Z
470;MDU6SXNzdWUxMjI3Njg3;{'totalCount': 2};Update check does not respond to 'N';2011-07-15T00:35:43Z;2012-02-21T07:19:13Z
473;MDU6SXNzdWUxMjMyNjg4;{'totalCount': 1};Will not change to default;2011-07-15T21:20:14Z;2011-07-18T12:26:34Z
478;MDU6SXNzdWUxMjM5ODQ1;{'totalCount': 9};"""Dynamically"" reload theme";2011-07-18T05:20:17Z;2014-03-22T20:49:34Z
486;MDU6SXNzdWUxMjczMDY5;{'totalCount': 4};within-bundled-project function fails when PWD's parent contains spaces;2011-07-22T22:28:47Z;2014-03-13T14:47:53Z
497;MDU6SXNzdWUxMjgyNDkw;{'totalCount': 12};oh-my-zsh overrides default Meta-. behavior;2011-07-25T15:28:07Z;2012-06-13T20:10:48Z
499;MDU6SXNzdWUxMjk1NTA1;{'totalCount': 0};Graphic identity design;2011-07-27T12:49:49Z;2014-03-22T20:49:34Z
503;MDU6SXNzdWUxMzA3MTky;{'totalCount': 2};_ = sudo? something wrong...;2011-07-29T01:54:38Z;2011-07-31T06:06:15Z
508;MDU6SXNzdWUxMzE4MTU1;{'totalCount': 2};Add dbus-completion;2011-07-31T11:38:26Z;2014-03-13T14:47:57Z
518;MDU6SXNzdWUxMzMyMTMx;{'totalCount': 69};_arguments:448: _vim_files: function definition file not found;2011-08-02T18:20:48Z;2011-09-07T18:52:14Z
519;MDU6SXNzdWUxMzMyNTM0;{'totalCount': 3};Resume windows on OS X Lion, where to implement?;2011-08-02T19:19:50Z;2011-08-03T17:03:55Z
520;MDU6SXNzdWUxMzM2MzA1;{'totalCount': 2};Updater spews color codes in linux;2011-08-03T10:41:13Z;2014-03-13T14:48:00Z
521;MDU6SXNzdWUxMzM2NTA3;{'totalCount': 14};Running date command outputs unwanted chars;2011-08-03T11:27:47Z;2014-03-22T20:49:34Z
523;MDU6SXNzdWUxMzM5MTk3;{'totalCount': 12};kolo theme in screen ;2011-08-03T18:27:55Z;2011-08-03T19:11:37Z
534;MDU6SXNzdWUxMzYzMzk2;{'totalCount': 63};auto-correcting sucks hard;2011-08-08T06:43:16Z;2011-08-10T04:56:56Z
537;MDU6SXNzdWUxMzY4NTc1;{'totalCount': 6};Document Plugins;2011-08-08T21:57:23Z;2014-03-13T14:37:36Z
539;MDU6SXNzdWUxMzcyMjI5;{'totalCount': 4};Recursive glob completion does not go into menu;2011-08-09T13:19:27Z;2014-03-22T20:49:34Z
549;MDU6SXNzdWUxNDAyNjEw;{'totalCount': 24};Update not working (error with upgrade.sh);2011-08-14T09:24:55Z;2014-03-13T14:48:05Z
550;MDU6SXNzdWUxNDAyNzY3;{'totalCount': 3};Guard in the Bundler plugin stops guard-bundler working;2011-08-14T11:09:37Z;2014-03-22T20:49:34Z
557;MDU6SXNzdWUxNDMwMjAy;{'totalCount': 1};rvm broken ?;2011-08-18T07:25:41Z;2011-09-15T06:36:40Z
558;MDU6SXNzdWUxNDM5NTIz;{'totalCount': 1};Git autocomplete does not work;2011-08-19T08:48:30Z;2011-08-25T08:31:59Z
559;MDU6SXNzdWUxNDM5OTQ2;{'totalCount': 6};tmux prompt corruption with git_prompt_info;2011-08-19T10:09:39Z;2014-03-22T20:49:34Z
562;MDU6SXNzdWUxNDQ2MDgx;{'totalCount': 1};Completion red dots disabled with vi-mode plugin;2011-08-19T19:15:47Z;2014-03-13T14:48:12Z
567;MDU6SXNzdWUxNDYxNTY5;{'totalCount': 3};tools/check_for_upgrade.sh missing +x;2011-08-22T21:39:01Z;2014-03-13T14:48:09Z
578;MDU6SXNzdWUxNTI3OTU0;{'totalCount': 4};fatal: Not a git repository ;2011-08-31T04:49:19Z;2011-09-07T23:07:27Z
588;MDU6SXNzdWUxNTgyODY1;{'totalCount': 1};line wrapping is messed up in Terminal on Lion;2011-09-06T18:35:43Z;2011-09-07T05:58:12Z
592;MDU6SXNzdWUxNjA0NTIx;{'totalCount': 1};knife plugin errors for cookbook upload;2011-09-09T02:11:26Z;2014-03-22T20:49:34Z
598;MDU6SXNzdWUxNjIxOTM1;{'totalCount': 4};path missed /sbin/ /usr/sbin;2011-09-12T08:29:08Z;2011-09-22T10:24:29Z
608;MDU6SXNzdWUxNjQyMTkx;{'totalCount': 3};title breaks on some commands;2011-09-14T09:46:00Z;2014-03-22T20:49:35Z
610;MDU6SXNzdWUxNjQ4MTIw;{'totalCount': 1};Install script safety.;2011-09-14T22:05:22Z;2014-03-22T20:49:35Z
619;MDU6SXNzdWUxNjkxOTY0;{'totalCount': 0};settings for PATH;2011-09-20T21:26:07Z;2011-09-20T21:28:26Z
623;MDU6SXNzdWUxNzI1ODk2;{'totalCount': 3};'origin' is not a git repository;2011-09-23T19:01:51Z;2011-09-24T04:51:10Z
624;MDU6SXNzdWUxNzI4Njgx;{'totalCount': 4};prompts with newlines print twice;2011-09-24T02:46:06Z;2014-03-13T14:48:45Z
630;MDU6SXNzdWUxNzM4NDc4;{'totalCount': 85};compdef: unknown command or service: git;2011-09-26T10:42:51Z;2014-03-22T20:49:35Z
634;MDU6SXNzdWUxNzYxOTQ4;{'totalCount': 1};echo -E doesn't disable interpretation of backslash escapes;2011-09-28T07:20:39Z;2011-09-28T07:33:44Z
635;MDU6SXNzdWUxNzYzOTk2;{'totalCount': 17};"""^r"" search not working";2011-09-28T12:46:55Z;2013-12-18T12:08:05Z
640;MDU6SXNzdWUxNzg3ODk5;{'totalCount': 19};awk: invalid -v option [OS X Lion];2011-09-30T18:10:58Z;2014-03-22T20:49:50Z
644;MDU6SXNzdWUxODE0MTE3;{'totalCount': 1};'All User'-setup;2011-10-04T14:35:35Z;2011-12-26T00:20:00Z
655;MDU6SXNzdWUxODcwOTMz;{'totalCount': 2};Licence;2011-10-11T05:36:00Z;2013-01-15T14:45:37Z
656;MDU6SXNzdWUxODcwOTcz;{'totalCount': 0};theme chooser should cd into a $SCM_YOU_LIKE directory for previewing;2011-10-11T05:43:36Z;2014-03-22T20:52:04Z
659;MDU6SXNzdWUxOTA0NjIz;{'totalCount': 2};"""usage: install""… Printed Every Time Terminal Window is Opened";2011-10-13T20:36:03Z;2014-03-22T20:54:13Z
660;MDU6SXNzdWUxOTEwMDk1;{'totalCount': 0};broken completion: some entries are hidden;2011-10-14T12:56:19Z;2014-03-22T20:55:14Z
664;MDU6SXNzdWUxOTM2NzIx;{'totalCount': 8};git add .<TAB> costs lots of time!!;2011-10-18T06:46:20Z;2014-03-22T20:53:29Z
682;MDU6SXNzdWUyMDc0MDUy;{'totalCount': 3};tab completion on bundled ruby broken;2011-10-27T23:25:29Z;2014-03-22T20:56:11Z
687;MDU6SXNzdWUyMTE0NTE5;{'totalCount': 2};'yes' spews 'y' infinitely in CLI;2011-11-01T20:13:08Z;2011-11-01T21:15:16Z
691;MDU6SXNzdWUyMTU2OTUx;{'totalCount': 0};How do I set a light colour?;2011-11-06T17:22:24Z;2014-03-22T20:56:14Z
695;MDU6SXNzdWUyMTY5NTU3;{'totalCount': 15};Kernel Panic on closing a tab?;2011-11-08T00:11:48Z;2012-07-20T22:07:46Z
696;MDU6SXNzdWUyMTcxMDQy;{'totalCount': 0};made mistake;2011-11-08T04:49:18Z;2011-11-08T04:52:41Z
697;MDU6SXNzdWUyMTczNTQx;{'totalCount': 1};New Theme;2011-11-08T12:01:25Z;2014-03-13T14:45:11Z
723;MDU6SXNzdWUyMzczMzU1;{'totalCount': 3};Can't autoload history-substring-search plugin;2011-11-28T21:02:20Z;2012-03-06T03:13:49Z
726;MDU6SXNzdWUyNDA0ODY5;{'totalCount': 5};Pip package completion;2011-11-30T17:47:52Z;2014-03-13T14:49:05Z
727;MDU6SXNzdWUyNDA4ODM2;{'totalCount': 0};Lazy load plugins;2011-11-30T23:20:43Z;2014-03-22T20:56:23Z
739;MDU6SXNzdWUyNTExNjI4;{'totalCount': 34};when typing history -c  the result is ➜  ~  history -c fc: event not found: -c;2011-12-10T16:33:17Z;2011-12-26T01:54:03Z
