number;id;comments;title;createdAt;closedAt
15;MDU6SXNzdWUzNzczNzQ=;{'totalCount': 0};Transitions with text(d3.tween(...)) fails.;2010-10-22T23:07:43Z;2010-10-25T00:14:06Z
16;MDU6SXNzdWUzNzk4Nzg=;{'totalCount': 5};Monotone interpolation for d3.svg.{line,area}.;2010-10-25T00:15:48Z;2011-05-07T23:54:46Z
17;MDU6SXNzdWUzODEzMjE=;{'totalCount': 3};Headless unit testing framework.;2010-10-25T19:18:30Z;2011-03-05T00:39:18Z
18;MDU6SXNzdWUzODM2NTk=;{'totalCount': 2};"Merge selections; merge transitions.";2010-10-26T20:42:27Z;2010-10-30T21:20:22Z
19;MDU6SXNzdWUzOTA5NjQ=;{'totalCount': 1};Modules.;2010-10-30T21:31:59Z;2010-10-30T22:44:58Z
20;MDU6SXNzdWU0MDE3MTM=;{'totalCount': 3};Cross operator (for data stack)?;2010-11-05T02:50:11Z;2017-01-06T17:24:58Z
21;MDU6SXNzdWU0MDI4MTY=;{'totalCount': 1};"Standardize namespace prefix syntax (""svg|…"" vs. ""svg:…"").";2010-11-05T18:26:30Z;2011-02-08T22:58:11Z
22;MDU6SXNzdWU0MDI4Mjc=;{'totalCount': 2};The `select` operator and data inheritance.;2010-11-05T18:32:26Z;2010-11-10T00:06:54Z
23;MDU6SXNzdWU0MDM0MjM=;{'totalCount': 1};Quantile scale. (And quantize?);2010-11-05T23:35:40Z;2011-01-28T18:28:55Z
24;MDU6SXNzdWU0MDQyNzc=;{'totalCount': 2};Namespaced transitions.;2010-11-06T19:13:08Z;2011-08-23T01:34:03Z
25;MDU6SXNzdWU0MDUyOTU=;{'totalCount': 1};Filter operator.;2010-11-07T16:35:05Z;2010-11-07T16:57:30Z
26;MDU6SXNzdWU0MDUzMDM=;{'totalCount': 1};Fast singleton/empty selection implementations.;2010-11-07T16:43:41Z;2013-01-23T18:48:07Z
27;MDU6SXNzdWU0MDcwMjc=;{'totalCount': 1};Easier removal on exit transition.;2010-11-08T17:18:05Z;2010-12-09T23:33:47Z
28;MDU6SXNzdWU0MDcwMzY=;{'totalCount': 1};`this` context: Node or singleton selection?;2010-11-08T17:24:22Z;2011-02-08T22:55:31Z
29;MDU6SXNzdWU0MDcwMzg=;{'totalCount': 1};selection.node;2010-11-08T17:25:34Z;2010-12-09T23:34:27Z
32;MDU6SXNzdWU0NzcwMzM=;{'totalCount': 4};Remove shouldn't select the parent node.;2010-12-15T23:47:24Z;2011-04-09T23:45:47Z
33;MDU6SXNzdWU0NzczODA=;{'totalCount': 2};Reselect;2010-12-16T04:38:56Z;2011-08-23T01:28:57Z
34;MDU6SXNzdWU0NzczODc=;{'totalCount': 2};Remove event listeners.;2010-12-16T04:41:01Z;2011-02-17T20:07:50Z
35;MDU6SXNzdWU0NzczODg=;{'totalCount': 1};Simplify data join;2010-12-16T04:43:12Z;2011-02-07T18:25:31Z
36;MDU6SXNzdWU0NzczOTk=;{'totalCount': 1};Animation sequence support;2010-12-16T04:51:45Z;2011-10-28T23:40:09Z
37;MDU6SXNzdWU1MTg2NjM=;{'totalCount': 3};Nested transitions compete for ownership.;2011-01-11T00:45:39Z;2011-08-23T00:42:03Z
39;MDU6SXNzdWU1MjA5Mjg=;{'totalCount': 2};Easy way to generate contour maps;2011-01-12T00:52:45Z;2011-11-19T01:01:00Z
40;MDU6SXNzdWU1MzYxNTA=;{'totalCount': 1};Type error in value interpolation.;2011-01-19T07:31:29Z;2011-02-09T00:03:46Z
42;MDU6SXNzdWU1NTgzODA=;{'totalCount': 15};Internet Explorer 6,7,8;2011-01-28T08:56:10Z;2011-08-16T05:25:20Z
43;MDU6SXNzdWU1NzgxODE=;{'totalCount': 5};problem with enter, exit usage;2011-02-06T07:23:45Z;2011-02-08T00:50:35Z
44;MDU6SXNzdWU1ODExMzI=;{'totalCount': 2};Better ticks.;2011-02-07T18:28:38Z;2011-07-20T23:26:56Z
45;MDU6SXNzdWU1ODExMzc=;{'totalCount': 12};"Rename ""map"" to ""datum"".";2011-02-07T18:30:20Z;2013-01-23T18:35:02Z
46;MDU6SXNzdWU1ODE2ODU=;{'totalCount': 5};"Transition ""step"" events.";2011-02-07T21:41:15Z;2011-08-23T01:08:18Z
47;MDU6SXNzdWU1ODQ1MTQ=;{'totalCount': 4};Data module?;2011-02-08T23:03:07Z;2011-08-23T01:28:25Z
48;MDU6SXNzdWU1ODQ1NTg=;{'totalCount': 9};Immediate transitions if duration is 0?;2011-02-08T23:16:07Z;2011-05-07T23:54:59Z
49;MDU6SXNzdWU1OTI3NzE=;{'totalCount': 1};Format negative numbers with thousands-grouping.;2011-02-11T20:29:23Z;2011-02-11T21:03:51Z
50;MDU6SXNzdWU1OTgzNjQ=;{'totalCount': 4};Trying to Get More Sets into the .matrix for Chord Diagram;2011-02-14T18:53:54Z;2011-02-15T20:48:22Z
51;MDU6SXNzdWU2MDIwNDY=;{'totalCount': 9};svgweb support;2011-02-15T23:27:43Z;2011-02-23T05:51:59Z
52;MDU6SXNzdWU2MDM0MTU=;{'totalCount': 7};Zoom behaviour not working in Firefox;2011-02-16T13:11:35Z;2011-02-17T02:00:51Z
54;MDU6SXNzdWU2MDc1MDk=;{'totalCount': 1};Examples broken on main wiki page;2011-02-17T20:28:11Z;2011-02-17T20:30:44Z
55;MDU6SXNzdWU2MDg3Mzg=;{'totalCount': 15};A more compact attribute syntax? ;2011-02-18T08:55:52Z;2012-08-05T22:31:12Z
57;MDU6SXNzdWU2MjExNzc=;{'totalCount': 3};Chord layout: data matrix interpretation;2011-02-23T15:45:21Z;2011-02-24T01:11:03Z
58;MDU6SXNzdWU2MjUzNjY=;{'totalCount': 0};Bipartite graph support for chord layout.;2011-02-24T22:57:07Z;2017-01-06T17:24:58Z
59;MDU6SXNzdWU2MjgyMTA=;{'totalCount': 4};Protovis pv.Panel vs. D3;2011-02-25T22:40:52Z;2011-02-26T14:05:44Z
60;MDU6SXNzdWU2MzE5NDQ=;{'totalCount': 45};this/parent;2011-02-27T16:24:48Z;2011-03-11T18:51:18Z
61;MDU6SXNzdWU2MzI2NTE=;{'totalCount': 0};Polylinear scales.;2011-02-27T21:48:41Z;2011-05-08T06:22:30Z
62;MDU6SXNzdWU2MzI2NTY=;{'totalCount': 1};HSL interpolation.;2011-02-27T21:49:06Z;2011-03-06T03:43:12Z
65;MDU6SXNzdWU2NTA5MTA=;{'totalCount': 6};Alternative notation of attributes;2011-03-06T19:35:39Z;2011-03-13T03:13:53Z
66;MDU6SXNzdWU2NTQ5NTY=;{'totalCount': 0};Setting ordinal scale domain does not recompute range.;2011-03-08T05:20:21Z;2011-08-01T18:27:10Z
67;MDU6SXNzdWU2NjM4ODQ=;{'totalCount': 2};typo in scale/pow.js;2011-03-10T22:46:37Z;2011-03-13T03:11:44Z
71;MDU6SXNzdWU2NzExMTY=;{'totalCount': 1};Some kind of internet explorer work around?;2011-03-14T08:40:49Z;2011-03-14T15:41:20Z
72;MDU6SXNzdWU2NzExNDQ=;{'totalCount': 5};Configurable number of log scale ticks.;2011-03-14T09:13:10Z;2011-10-28T23:38:59Z
73;MDU6SXNzdWU2NzIwNzk=;{'totalCount': 24};SVG Web Compatibility;2011-03-14T16:13:52Z;2013-04-19T20:39:05Z
76;MDU6SXNzdWU2ODEyMzQ=;{'totalCount': 7};influence on easing functions?;2011-03-17T10:00:05Z;2011-03-18T00:36:49Z
77;MDU6SXNzdWU2ODIxMzQ=;{'totalCount': 4};disabling an event while a transition is in progress?;2011-03-17T16:37:18Z;2011-03-21T17:09:23Z
78;MDU6SXNzdWU2ODM4MjE=;{'totalCount': 0};Uncaught TypeError: Object #<SVGAnimatedString> has no method 'replace';2011-03-18T05:31:09Z;2011-05-07T23:52:23Z
79;MDU6SXNzdWU2ODY0NzE=;{'totalCount': 2};Treemap drill-down;2011-03-19T04:24:52Z;2011-03-20T06:53:32Z
80;MDU6SXNzdWU2ODk5MzM=;{'totalCount': 3};Polar path interpolation.;2011-03-21T03:17:26Z;2013-01-23T18:38:49Z
81;MDU6SXNzdWU2OTAzMDY=;{'totalCount': 2};chaining multiple transitions;2011-03-21T08:14:31Z;2011-03-23T17:23:08Z
82;MDU6SXNzdWU2OTUyMzQ=;{'totalCount': 4};clamping for scales;2011-03-22T21:00:47Z;2011-04-17T19:07:28Z
83;MDU6SXNzdWU2OTgwNDE=;{'totalCount': 2};Access to event object;2011-03-23T16:38:05Z;2011-03-23T16:42:57Z
84;MDU6SXNzdWU2OTk1NDA=;{'totalCount': 3};creating more than one sibling elements for an array of data;2011-03-24T00:35:33Z;2011-03-26T17:51:43Z
85;MDU6SXNzdWU3MDI2OTM=;{'totalCount': 2};allow Objects to be bound via data(), not just Arrays;2011-03-25T00:32:25Z;2011-03-25T07:11:31Z
87;MDU6SXNzdWU3MDM2MjY=;{'totalCount': 1};Test failures in +0000 timezone;2011-03-25T10:43:43Z;2011-03-25T13:04:53Z
88;MDU6SXNzdWU3MDU1MjU=;{'totalCount': 6};Data changes are not propagated to event listeners.;2011-03-25T23:04:11Z;2011-05-07T23:52:23Z
90;MDU6SXNzdWU3MDYxMjQ=;{'totalCount': 3};mouse coordinates after transformation;2011-03-26T08:20:59Z;2011-03-26T17:51:13Z
91;MDU6SXNzdWU3MDY1ODE=;{'totalCount': 2};sortValues not implemented for d3.nest().entries();2011-03-26T15:23:06Z;2011-03-30T16:09:11Z
92;MDU6SXNzdWU3MTcwNjI=;{'totalCount': 2};error in d3.scale.log().ticks();2011-03-30T08:18:55Z;2011-03-30T16:18:58Z
94;MDU6SXNzdWU3MTcyOTI=;{'totalCount': 9};Append #text nodes.;2011-03-30T10:13:22Z;2011-05-07T23:58:40Z
96;MDU6SXNzdWU3MTk3MTE=;{'totalCount': 2};Various new JavaScript features…;2011-03-31T01:00:55Z;2011-05-07T23:54:20Z
97;MDU6SXNzdWU3MjAxMTQ=;{'totalCount': 8};Bullet Graph?;2011-03-31T05:22:31Z;2011-04-09T23:48:17Z
98;MDU6SXNzdWU3MjAxNjY=;{'totalCount': 2};Nested Charts;2011-03-31T05:46:38Z;2011-04-09T23:49:32Z
99;MDU6SXNzdWU3Mjg3MDI=;{'totalCount': 2};d3.scale.log.ticks missing definition for n;2011-04-03T18:27:03Z;2011-04-03T18:30:57Z
100;MDU6SXNzdWU3MzgwODI=;{'totalCount': 18};Ability to trigger event handlers manually.;2011-04-06T15:28:32Z;2016-03-01T05:41:17Z
102;MDU6SXNzdWU3NDU5NDk=;{'totalCount': 2};layout.chord using undefined variable;2011-04-08T17:18:53Z;2011-04-08T17:30:27Z
103;MDU6SXNzdWU3NDc4MDM=;{'totalCount': 1};exitData is defined but unused;2011-04-09T16:17:30Z;2011-04-09T17:54:47Z
104;MDU6SXNzdWU3NDgxNTE=;{'totalCount': 2};range variable leaks in global scope;2011-04-09T18:14:36Z;2011-04-09T18:23:39Z
108;MDU6SXNzdWU3NTExMjY=;{'totalCount': 2};floating point test failures on Linux/i686;2011-04-10T19:29:04Z;2011-08-16T05:23:29Z
114;MDU6SXNzdWU3NjQ0OTM=;{'totalCount': 2};Use === instead of == for performance;2011-04-13T15:06:19Z;2011-05-07T23:57:36Z
115;MDU6SXNzdWU3NjUwNDQ=;{'totalCount': 3};d3.scale.linear().domain([0,0]);2011-04-13T17:00:16Z;2011-08-23T01:06:51Z
118;MDU6SXNzdWU3NzAzNTQ=;{'totalCount': 2};Pausing and resuming transitions;2011-04-14T18:50:43Z;2011-04-14T22:33:32Z
119;MDU6SXNzdWU3ODQ4NTU=;{'totalCount': 2};Déjàvis;2011-04-18T16:44:12Z;2011-05-07T23:57:19Z
120;MDU6SXNzdWU3ODY0NDY=;{'totalCount': 1};Faster force layout.;2011-04-18T22:45:45Z;2011-05-07T23:57:29Z
121;MDU6SXNzdWU3ODY0NDk=;{'totalCount': 0};Don't ignore NaN-value nodes.;2011-04-18T22:47:14Z;2011-04-20T03:26:16Z
122;MDU6SXNzdWU3OTE4Mzc=;{'totalCount': 1};Segmented lines.;2011-04-20T02:56:51Z;2017-01-06T17:24:58Z
128;MDU6SXNzdWU4Mjk2NTI=;{'totalCount': 5};Add cloud layout.;2011-04-29T16:20:59Z;2013-04-19T20:42:19Z
130;MDU6SXNzdWU4MzQwNDU=;{'totalCount': 2};Easier way to transform scales.;2011-04-30T19:29:16Z;2011-08-23T00:43:44Z
136;MDU6SXNzdWU4NDU4MDk=;{'totalCount': 3};Treemap rounding buggy?;2011-05-03T21:41:31Z;2011-08-27T00:01:27Z
137;MDU6SXNzdWU4NDYwNDA=;{'totalCount': 3};d3.range : Counterintuitive and unpracticable stop parameter;2011-05-03T22:33:44Z;2011-05-08T00:00:17Z
138;MDU6SXNzdWU4NDY0MDQ=;{'totalCount': 0};Color manipulation.;2011-05-04T00:17:24Z;2011-05-07T23:52:23Z
145;MDU6SXNzdWU4ODE0ODk=;{'totalCount': 1};Add `d3.zip` function?;2011-05-11T06:47:21Z;2011-05-27T21:47:18Z
147;MDU6SXNzdWU5MDAwMTQ=;{'totalCount': 2};d3.interpolateMatrix;2011-05-14T16:52:13Z;2011-10-28T23:36:20Z
149;MDU6SXNzdWU5MjgxNTE=;{'totalCount': 0};d3.format should support additional types;2011-05-19T17:37:13Z;2011-05-20T21:20:35Z
151;MDU6SXNzdWU5MzQ1Njc=;{'totalCount': 2};Formal documentation;2011-05-21T00:54:24Z;2011-05-30T16:32:40Z
152;MDU6SXNzdWU5MzUwNzk=;{'totalCount': 0};d3.chart.horizon;2011-05-21T06:11:21Z;2011-05-22T18:32:50Z
156;MDU6SXNzdWU5NjMwNTg=;{'totalCount': 0};Better mousewheel precision.;2011-05-27T07:33:41Z;2011-05-30T16:23:05Z
158;MDU6SXNzdWU5NjMxMTc=;{'totalCount': 2};Geo panning & zooming example.;2011-05-27T07:50:48Z;2011-10-28T23:37:10Z
161;MDU6SXNzdWU5NzI0NDQ=;{'totalCount': 0};d3.min & d3.max do not ignore NaN at [0].;2011-05-30T02:52:08Z;2011-05-30T16:10:20Z
162;MDU6SXNzdWU5NzI0NDc=;{'totalCount': 0};d3.min & d3.max do not pass index to accessor function.;2011-05-30T02:53:04Z;2011-05-30T16:10:20Z
165;MDU6SXNzdWU5Nzc0NjY=;{'totalCount': 4};Add support to listen for the start and end of a transition;2011-05-31T08:31:22Z;2011-06-02T16:26:34Z
168;MDU6SXNzdWU5OTA2NTY=;{'totalCount': 1};Rename transition.each.;2011-06-02T16:28:09Z;2011-08-23T00:42:58Z
170;MDU6SXNzdWUxMDAzMTg4;{'totalCount': 12};Formatting currency;2011-06-04T18:13:08Z;2011-06-04T19:02:28Z
174;MDU6SXNzdWUxMDA2NTY0;{'totalCount': 3};two minor IE8 compatibility problems;2011-06-05T22:05:41Z;2011-08-29T19:04:06Z
176;MDU6SXNzdWUxMDExNjQ3;{'totalCount': 0};"""Nice"" a scale's domain.";2011-06-06T21:25:37Z;2011-06-11T19:45:06Z
185;MDU6SXNzdWUxMDQ0NTYz;{'totalCount': 1};Log ticks do not observe inverted or poly domains.;2011-06-12T01:16:02Z;2011-06-24T03:55:31Z
186;MDU6SXNzdWUxMDQ0OTA4;{'totalCount': 2};Radial & vertical forms for d3.svg.area.;2011-06-12T05:49:32Z;2011-06-24T03:55:26Z
187;MDU6SXNzdWUxMDQ0OTEy;{'totalCount': 0};d3.svg.area evaluates the x-accessor twice per element.;2011-06-12T05:54:42Z;2011-06-24T03:52:52Z
188;MDU6SXNzdWUxMDQ2MjQx;{'totalCount': 0};Force layout links and nodes should default to [].;2011-06-12T18:17:26Z;2011-06-14T00:38:33Z
190;MDU6SXNzdWUxMDQ2NDQx;{'totalCount': 1};Need a d3.time.format for UTC.;2011-06-12T19:37:08Z;2011-06-17T04:16:28Z
191;MDU6SXNzdWUxMDQ3MzU2;{'totalCount': 2};d3.sum.;2011-06-13T03:08:29Z;2011-06-17T04:13:04Z
192;MDU6SXNzdWUxMDQ3NDkw;{'totalCount': 0};Force layout friction is not customizable.;2011-06-13T04:40:00Z;2011-06-14T00:38:33Z
194;MDU6SXNzdWUxMDUyMjA2;{'totalCount': 1};Hierarchical edge bundling.;2011-06-13T23:38:02Z;2011-06-24T03:55:20Z
196;MDU6SXNzdWUxMDYxMTE0;{'totalCount': 3};Using D3 with VML for IE8;2011-06-15T13:18:59Z;2011-06-15T16:22:31Z
197;MDU6SXNzdWUxMDYyMDcw;{'totalCount': 1};Enter selections lack the `empty` operator.;2011-06-15T15:57:14Z;2011-08-23T00:40:58Z
199;MDU6SXNzdWUxMDYyNDE4;{'totalCount': 17};style.setProperty in IE8;2011-06-15T17:00:42Z;2011-08-29T19:03:23Z
205;MDU6SXNzdWUxMDg1NzQ1;{'totalCount': 3};Cannot call method 'removeChild' of null;2011-06-20T15:54:39Z;2011-07-17T03:53:05Z
206;MDU6SXNzdWUxMDk0NjIw;{'totalCount': 1};Pedigree or game competition chart;2011-06-21T21:43:21Z;2011-06-21T22:07:30Z
207;MDU6SXNzdWUxMTEwNzU3;{'totalCount': 0};Don't trigger mousemove on mouseup in force layout.;2011-06-24T15:26:58Z;2011-08-19T18:03:27Z
210;MDU6SXNzdWUxMTQyMzI2;{'totalCount': 6};d3.round issue with precision...;2011-06-30T05:17:58Z;2011-06-30T05:44:39Z
211;MDU6SXNzdWUxMTUzNjMy;{'totalCount': 1};Variable link strength/distance in force layout.;2011-07-01T23:41:33Z;2011-07-09T05:45:09Z
213;MDU6SXNzdWUxMTY4OTgx;{'totalCount': 10};Allow variable branch lengths in tree layout;2011-07-05T18:14:25Z;2017-01-06T17:24:58Z
214;MDU6SXNzdWUxMTgxMjUx;{'totalCount': 4};force.resume() is not called during dragging when using several force layouts;2011-07-07T10:20:33Z;2011-07-10T04:04:03Z
216;MDU6SXNzdWUxMTg3Mzgw;{'totalCount': 4};access what is set by the selectin.on();2011-07-08T01:58:50Z;2011-08-23T01:51:24Z
221;MDU6SXNzdWUxMjA3ODky;{'totalCount': 8};Ignore non-positive values in space-filling layouts;2011-07-12T11:44:19Z;2011-07-17T03:52:42Z
224;MDU6SXNzdWUxMjIyNjI2;{'totalCount': 10};Closure Externs for D3?;2011-07-14T11:06:29Z;2011-07-14T15:15:03Z
228;MDU6SXNzdWUxMjUxNjY3;{'totalCount': 3};Ability to set recursive size for treemap cells;2011-07-19T19:31:43Z;2011-07-20T23:24:55Z
230;MDU6SXNzdWUxMjYzMDU0;{'totalCount': 2};circle.enter() is not a function;2011-07-21T13:45:42Z;2011-07-21T15:52:56Z
233;MDU6SXNzdWUxMjk1NTI0;{'totalCount': 0};Possible layout issue in treemap for zero nodes;2011-07-27T12:54:40Z;2011-07-31T23:15:06Z
235;MDU6SXNzdWUxMjk5ODcx;{'totalCount': 9};d3.geom.voronoi yields strange results if any two vertices are the same;2011-07-27T23:47:01Z;2013-01-23T18:52:05Z
236;MDU6SXNzdWUxMzA0NDg2;{'totalCount': 1};scale.pow doesn't work with domains crossing 0;2011-07-28T17:42:47Z;2011-08-01T18:27:11Z
237;MDU6SXNzdWUxMzIwMzg2;{'totalCount': 2};Too many recursion on force-directed layout;2011-08-01T02:36:33Z;2011-08-01T05:38:26Z
238;MDU6SXNzdWUxMzIwODkx;{'totalCount': 2};Too many recursive call to build a quadtree, in d3.geom.js;2011-08-01T05:45:42Z;2011-10-29T00:20:13Z
239;MDU6SXNzdWUxMzM0OTE3;{'totalCount': 2};Cartogram example doesn't display properly in Firefox;2011-08-03T04:07:29Z;2011-08-10T01:55:09Z
241;MDU6SXNzdWUxMzM5MTgw;{'totalCount': 1};"Confusing instance of error ""invalid_in_operator_use""";2011-08-03T18:25:30Z;2011-08-03T18:43:38Z
243;MDU6SXNzdWUxMzc1MDQ3;{'totalCount': 0};Zoom behavior should prevent click events on drag.;2011-08-09T20:07:33Z;2011-08-22T21:09:16Z
245;MDU6SXNzdWUxMzk3NDMy;{'totalCount': 1};d3.mean & d3.median.;2011-08-12T20:43:02Z;2011-10-11T04:42:33Z
246;MDU6SXNzdWUxMzk3NDM5;{'totalCount': 1};Invertible geographic projections.;2011-08-12T20:43:38Z;2011-08-29T19:01:30Z
247;MDU6SXNzdWUxMzk3NDUx;{'totalCount': 1};Zoom behavior should support restricted pan/zoom extent.;2011-08-12T20:44:47Z;2011-11-04T20:41:32Z
248;MDU6SXNzdWUxMzk3NjA5;{'totalCount': 3};"Select (""brush"") behavior.";2011-08-12T21:08:57Z;2011-11-04T19:11:05Z
249;MDU6SXNzdWUxMzk3NjEx;{'totalCount': 1};Extract drag behavior from force layout.;2011-08-12T21:09:15Z;2011-08-23T20:10:57Z
250;MDU6SXNzdWUxNDAxOTUw;{'totalCount': 0};Allow non-unique keys in data join.;2011-08-14T02:13:35Z;2012-07-31T00:46:26Z
251;MDU6SXNzdWUxNDE1MTU1;{'totalCount': 13};Opera compatibility;2011-08-16T13:46:02Z;2011-10-21T13:49:34Z
252;MDU6SXNzdWUxNDE3NzUz;{'totalCount': 4};"z-index or ""bring-to-top"" on svg: elements";2011-08-16T19:45:16Z;2011-08-16T19:49:35Z
253;MDU6SXNzdWUxNDI2MzIx;{'totalCount': 4};Support for using D3 in .svg files;2011-08-17T20:58:14Z;2011-08-17T22:55:14Z
257;MDU6SXNzdWUxNDQ2ODE5;{'totalCount': 3};Zooming goes only one way in firefox 4.0, 6.0 on ubuntu;2011-08-19T20:19:33Z;2011-08-25T17:49:21Z
259;MDU6SXNzdWUxNDUxNzcw;{'totalCount': 1};Calling same Method in bullet chart multiple times but svg doesn't  create;2011-08-21T03:04:37Z;2011-08-21T04:04:36Z
265;MDU6SXNzdWUxNDcxNDQ3;{'totalCount': 1};Florida keys cut-off in d3.geo.albersUsa?;2011-08-24T02:25:01Z;2011-08-25T01:05:17Z
266;MDU6SXNzdWUxNDczNzUw;{'totalCount': 8};Report dragstart offset in d3.behavior.drag?;2011-08-24T11:50:07Z;2011-11-23T20:41:32Z
272;MDU6SXNzdWUxNTAxMjEz;{'totalCount': 3};Inherit namespace from enclosing element?;2011-08-27T17:40:12Z;2011-11-24T06:27:39Z
273;MDU6SXNzdWUxNTAxMjUw;{'totalCount': 4};"""transition after transitioning"" intermittent test failure";2011-08-27T17:51:06Z;2011-08-27T18:00:01Z
274;MDU6SXNzdWUxNTAyMjQw;{'totalCount': 0};Ordinal scales shouldn't coerce domain values to strings.;2011-08-27T23:19:18Z;2011-08-28T22:24:54Z
279;MDU6SXNzdWUxNTMxMzQ2;{'totalCount': 1};Reverse inner subpath for d3.svg.arc?;2011-08-31T11:23:05Z;2011-09-01T07:13:07Z
281;MDU6SXNzdWUxNTQ4MTc3;{'totalCount': 5};d3.layout.pack fails on zero values?;2011-09-02T04:44:36Z;2012-01-17T21:12:02Z
283;MDU6SXNzdWUxNTUwNzc3;{'totalCount': 2};Prevent fixed nodes from moving;2011-09-02T12:22:39Z;2011-09-02T16:13:31Z
284;MDU6SXNzdWUxNTU1NTc3;{'totalCount': 2};linear scaling 3 color range to a 2 number range [0-1] range ;2011-09-02T22:02:07Z;2011-09-02T22:08:35Z
285;MDU6SXNzdWUxNTU4Nzc5;{'totalCount': 2};reformatting json for hierarchy/treemap layout;2011-09-03T17:42:09Z;2011-09-03T18:26:38Z
286;MDU6SXNzdWUxNTkyMDU0;{'totalCount': 2};Hierarchy layouts don't like leaves with empty children arrays.;2011-09-07T18:26:39Z;2011-09-21T17:11:39Z
291;MDU6SXNzdWUxNjE4MzY2;{'totalCount': 8};SVG attribute namespaces;2011-09-11T15:15:58Z;2011-09-11T17:08:34Z
294;MDU6SXNzdWUxNjQ5ODky;{'totalCount': 4};d3.layout.force’s on operator should behave like selection.on.;2011-09-15T03:41:59Z;2011-10-29T17:43:55Z
296;MDU6SXNzdWUxNjU1Nzc4;{'totalCount': 4};"firefox 4, ff5 and up to ff 7 ""invalid character""";2011-09-15T18:43:09Z;2011-09-26T22:41:40Z
297;MDU6SXNzdWUxNjU2MTYy;{'totalCount': 4};npm tarball includes _site/;2011-09-15T19:37:05Z;2011-09-27T15:53:24Z
299;MDU6SXNzdWUxNjcwNzcy;{'totalCount': 3};Node collision in force;2011-09-17T21:32:12Z;2011-09-18T01:15:28Z
303;MDU6SXNzdWUxNjgxOTE2;{'totalCount': 0};Quadtree for lines;2011-09-19T20:17:19Z;2013-05-02T15:19:32Z
306;MDU6SXNzdWUxNzA0NTMw;{'totalCount': 1};Error in demo hello-world/hello-sort.html: object has no method 'sort';2011-09-21T20:18:25Z;2011-09-21T21:04:25Z
307;MDU6SXNzdWUxNzA0OTQy;{'totalCount': 1};Azimuthal Projection Error;2011-09-21T21:02:19Z;2011-09-21T21:05:50Z
310;MDU6SXNzdWUxNzEyMDg1;{'totalCount': 2};"""svg:g"" treats ""translate(0,0)"" as ""translate(0)"" which affects transitions";2011-09-22T11:10:44Z;2011-09-22T14:45:03Z
317;MDU6SXNzdWUxNzQyMzk3;{'totalCount': 5};Fixed-size nodes for hierarchical layouts.;2011-09-26T17:53:24Z;2013-05-30T20:56:31Z
320;MDU6SXNzdWUxNzY1MjU1;{'totalCount': 7};The classed operator should allow multiple classes.;2011-09-28T15:15:02Z;2011-10-08T21:30:48Z
323;MDU6SXNzdWUxNzgxNjA4;{'totalCount': 2};Voronoi tesselation has polygon overlap in some cases;2011-09-29T23:55:59Z;2011-09-30T01:59:16Z
329;MDU6SXNzdWUxODA2NzM0;{'totalCount': 10};"test ""does not propagate data if data was specified"" fails";2011-10-03T20:37:39Z;2011-10-10T23:50:39Z
332;MDU6SXNzdWUxODQxNzQ4;{'totalCount': 3};hsl color not rendered on mobile safari;2011-10-07T09:36:30Z;2011-10-07T14:50:49Z
